대여소 그룹,팀명,대여소 명,대여 건수
강동구,천호1팀,1008. 암사역 3번출구(국민은행앞),1447
양천구,영남1팀,781.신정보도육교 아래,1448
송파구,학여울2팀,1293. 석촌호수 서호 사거리,1451
중구,훈련원1팀,383. 신당역 12번 출구 뒤,1456
종로구,훈련원1팀,393. 동대문역 8번 출구,1461
금천구,천왕3팀,1851. 가산디지털단지 7번출구,1472
송파구,천호2팀,2610. 송리단길,1485
송파구,천호1팀,1264. 천호역 10번 출구 앞,1499
송파구,학여울2팀,1222. 잠실새내역 5번 출구 뒤,1505
양천구,개화3팀,726. 목동3단지 시내버스정류장,1505
은평구,상암3팀,931. 역촌파출소,1509
강동구,천호1팀,1019. 다성이즈빌아파트(호원대 대각선 맞은편),1514
영등포구,영남1팀,283. 아크로타워 스퀘어(영등포시장),1520
양천구,영남1팀,797.목동아파트 1422동 1434동 사잇길,1521
영등포구,영남1팀,263. 근로자회관 사거리,1523
양천구,개화4팀,734. 신트리공원 입구,1524
강서구,개화1팀,1162. 공항초등학교건너편,1529
동대문구,훈련원4팀,631. 답십리역 1번출구,1532
양천구,개화4팀,4515. 동문굿모닝탑,1542
동대문구,훈련원4팀,668.서울축산농협(장안지점),1547
광진구,중랑1팀,3541. 커먼그라운드,1547
광진구,중랑1팀,3501. 광진구청 앞,1549
양천구,천왕1팀,787.양천아파트 입구,1553
강동구,천호1팀,1044. 굽은다리역,1557
영등포구,영남3팀,259. 대방역6번출구,1566
양천구,개화3팀,4531. 목동아파트 613동 앞,1567
강서구,개화3팀,1117. 등촌5단지아파트 버스정류장,1572
도봉구,도봉3팀,1721. 창동역 2번출구,1573
노원구,도봉1팀,1674. 서울북부고용센터앞,1573
송파구,천호2팀,1295. 잠실역 8번출구,1578
광진구,중랑1팀,3579.광진 캠퍼스시티,1590
광진구,중랑1팀,3575. 자양사거리(서원빌딩),1593
구로구,천왕2팀,1985. 구로도서관,1614
영등포구,영남3팀,3219.영등포역 1번출구,1621
은평구,상암2팀,907. CJ 드림시티,1641
강서구,개화2팀,2739.수명산파크1단지교차로,1644
강동구,천호1팀,1020. 강동경찰서,1649
동대문구,훈련원4팀,602. 장안동 사거리,1657
마포구,상암1팀,3010.홍대입구역 3번출구,1657
영등포구,영남1팀,4561. 양평역 1번출구,1659
양천구,개화4팀,704. 남부법원검찰청 교차로,1662
영등포구,영남3팀,202. 국민일보 앞,1697
금천구,천왕2팀,1867.대륭포스트타워6차 앞,1697
송파구,학여울2팀,2639.석촌역 8번출구,1704
노원구,도봉1팀,1625. 상계역(4번출구),1718
강서구,개화1팀,1193. 마곡센트럴타워 1차,1721
양천구,개화3팀,746. 목동2단지 상가,1733
강서구,개화1팀,1151. 마곡역1번출구,1741
성동구,중랑2팀,583. 청계천 생태교실 앞,1742
관악구,영남2팀,2109. 은천로입구 가로공원,1750
강서구,개화2팀,1184. 마곡13단지,1754
영등포구,영남1팀,4571. 문래동롯데캐슬아파트,1764
종로구,훈련원1팀,361. 동묘앞역 1번출구 뒤,1767
광진구,중랑1팀,3569.건대병원후문,1780
강서구,개화1팀,2717.LG유플러스 마곡사옥,1784
영등포구,영남1팀,240. 문래역 4번출구 앞,1790
성동구,중랑2팀,565. 옥수역 3번출구,1796
관악구,영남2팀,2136. 신림역 8번출구,1808
강동구,천호1팀,1050. 둔촌역 3번 출입구,1814
영등포구,영남3팀,211. 여의도역 4번출구 옆,1815
구로구,천왕2팀,1961. 신도림테크노근린공원,1834
강서구,개화1팀,1160. 양천향교역 7번출구앞,1841
송파구,천호2팀,1211. 방이삼거리,1848
강서구,개화2팀,3798. 그랜드아이파크아파트 앞,1851
중구,훈련원1팀,431. 청계천 영도교,1860
성동구,중랑2팀,585. 성수2가1동 공영주차장 인근,1885
영등포구,영남1팀,4565. 영등포 신세계백화점,1899
강서구,개화2팀,5052. 마곡역 7번출구,1907
강서구,개화1팀,1166. 강서구립등빛도서관,1908
광진구,중랑1팀,3571.화양 APT(횡단보도 옆),1924
강서구,개화2팀,1167. 마곡수명산파크3단지 교차로,1939
강서구,개화2팀,1125. 명덕고교입구(영종빌딩),1954
성동구,중랑2팀,509. 이마트 버스정류소 옆,1961
송파구,천호2팀,2620. 송파나루역 4번 출구옆,1962
관악구,영남2팀,2183. 동방1교,1970
강동구,천호1팀,1009. 천호역4번출구(현대백화점),1971
광진구,중랑1팀,3518. 군자역 7번출구뒤,1976
송파구,천호2팀,2622. 올림픽공원역 3번출구,1989
영등포구,영남3팀,274. 영등포역지하쇼핑센타 5번출구,1989
양천구,영남1팀,769.CBS방송국 앞,1992
영등포구,영남1팀,262. 영문초등학교 사거리,2013
양천구,영남1팀,708. 서울출입국관리사무소 앞,2018
송파구,천호2팀,2608. 송파구청,2026
강서구,개화1팀,2720.힐스테이트에코,2046
강서구,개화2팀,2733.마곡13단지 정문 앞,2051
성동구,중랑2팀,589. 성수역3번출구,2087
양천구,영남1팀,703. 오목교역 7번출구 앞,2102
관악구,영남2팀,2173. 당곡사거리,2125
광진구,중랑1팀,3533. 건대입구역 사거리(롯데백화점),2204
강서구,개화1팀,1149. 신방화역환승주차장,2207
강서구,개화1팀,1112. 마곡엠밸리4단지 정문,2244
성북구,훈련원2팀,1308. 안암로터리 버스정류장 앞,2270
양천구,영남1팀,792.목동트라팰리스 웨스턴에비뉴,2306
강서구,개화1팀,2744.강서세무서 앞,2314
성동구,중랑2팀,567. 성수역 2번출구 앞,2325
영등포구,영남3팀,210. IFC몰,2338
양천구,영남1팀,765. 오목교역 3번출구,2339
강서구,개화2팀,1152. 마곡역교차로,2343
구로구,천왕2팀,1906. 신도림역 1번 출구 앞,2349
노원구,도봉1팀,1637. KT 전화국 버스정류장 옆,2369
양천구,개화4팀,"785.양천구청, 보건소 사잇길",2459
강서구,개화2팀,1124. 발산역 6번 출구 뒤,2513
마포구,상암1팀,113. 홍대입구역 2번출구 앞,2522
마포구,상암1팀,4217. 한강공원 망원나들목,2574
동대문구,훈련원4팀,646. 장한평역 1번출구,2631
구로구,천왕2팀,1911. 구로디지털단지역 앞,2746
영등포구,영남1팀,247. 당산역 10번출구 앞,2817
영등포구,영남3팀,207. 여의나루역 1번출구 앞,2863
관악구,영남2팀,2102. 봉림교 교통섬,2870
광진구,중랑1팀,502. 뚝섬유원지역 1번출구 앞,2907
강서구,개화3팀,1158. 가양역 8번출구,3025
영등포구,영남1팀,230. 영등포구청역 1번출구,3074
관악구,영남2팀,2177. 신대방역 2번 출구,3124
양천구,영남1팀,770.목동역5번출구 교통정보센터 앞,3208
강서구,개화1팀,2728.마곡나루역 3번 출구,3229
강서구,개화1팀,"1153. 발산역 1번, 9번 인근 대여소",3368
송파구,천호2팀,1210. 롯데월드타워(잠실역2번출구 쪽),3728
강서구,개화1팀,2701. 마곡나루역 5번출구 뒤편,4572
강서구,개화1팀,2715.마곡나루역 2번 출구,5547
