대여소 그룹,팀명,대여소 명,대여 건수
송파구,학여울2팀,2623.석촌동 주민센터,1341
강서구,개화3팀,1157. 강서구청,1345
광진구,중랑1팀,3509. 세종사이버대학교,1345
중구,훈련원1팀,383. 신당역 12번 출구 뒤,1351
강서구,개화1팀,2717.LG유플러스 마곡사옥,1356
송파구,천호1팀,1264. 천호역 10번 출구 앞,1363
도봉구,도봉3팀,1721. 창동역 2번출구,1364
종로구,훈련원1팀,393. 동대문역 8번 출구,1365
강서구,개화1팀,2721.등촌1-10단지 교차로,1368
노원구,도봉2팀,2919.등나무 근린공원(시립북서울미술관 앞),1373
송파구,천호2팀,1209. 잠실나루역 (2번 출구 쪽),1378
영등포구,영남1팀,4561. 양평역 1번출구,1378
구로구,천왕1팀,1925. 동양미래대학교 정문 옆,1384
금천구,천왕2팀,1867.대륭포스트타워6차 앞,1384
동대문구,훈련원4팀,631. 답십리역 1번출구,1391
성동구,중랑2팀,563. 성동세무서 건너편,1394
영등포구,영남1팀,263. 근로자회관 사거리,1394
노원구,도봉2팀,1650. 중계근린공원내,1398
동작구,영남2팀,2050. 노량진역 5번출구,1399
성동구,중랑2팀,3511. 응봉역 1번출구,1400
동대문구,훈련원4팀,668.서울축산농협(장안지점),1401
양천구,천왕1팀,787.양천아파트 입구,1406
노원구,도봉2팀,1608. 공릉역 1번 출구 앞,1415
강서구,개화1팀,1151. 마곡역1번출구,1415
서초구,이수3팀,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",1421
강서구,개화3팀,1117. 등촌5단지아파트 버스정류장,1424
영등포구,영남1팀,283. 아크로타워 스퀘어(영등포시장),1434
강동구,천호1팀,1019. 다성이즈빌아파트(호원대 대각선 맞은편),1442
양천구,개화4팀,734. 신트리공원 입구,1443
양천구,영남1팀,764. 목동청소년수련관,1445
송파구,천호2팀,4870. 몽촌토성역 3번 출구,1449
동대문구,훈련원4팀,602. 장안동 사거리,1453
노원구,도봉1팀,1674. 서울북부고용센터앞,1453
관악구,영남2팀,2109. 은천로입구 가로공원,1456
은평구,상암3팀,931. 역촌파출소,1477
강서구,개화2팀,1184. 마곡13단지,1481
양천구,개화4팀,704. 남부법원검찰청 교차로,1482
양천구,개화3팀,746. 목동2단지 상가,1498
마포구,상암1팀,3010.홍대입구역 3번출구,1499
영등포구,영남1팀,240. 문래역 4번출구 앞,1501
광진구,중랑1팀,3575. 자양사거리(서원빌딩),1510
강서구,개화1팀,1193. 마곡센트럴타워 1차,1516
강동구,천호1팀,1044. 굽은다리역,1523
광진구,중랑1팀,3569.건대병원후문,1524
영등포구,영남3팀,3219.영등포역 1번출구,1528
광진구,중랑1팀,3501. 광진구청 앞,1535
송파구,학여울2팀,1222. 잠실새내역 5번 출구 뒤,1548
송파구,학여울2팀,2639.석촌역 8번출구,1551
영등포구,영남3팀,259. 대방역6번출구,1562
강동구,천호1팀,1050. 둔촌역 3번 출입구,1564
광진구,중랑1팀,3579.광진 캠퍼스시티,1564
영등포구,영남3팀,211. 여의도역 4번출구 옆,1574
영등포구,영남1팀,272. 당산육갑문,1588
강서구,개화2팀,1167. 마곡수명산파크3단지 교차로,1603
송파구,천호2팀,1295. 잠실역 8번출구,1609
구로구,천왕2팀,1985. 구로도서관,1618
종로구,훈련원1팀,361. 동묘앞역 1번출구 뒤,1638
강서구,개화2팀,5052. 마곡역 7번출구,1645
강동구,천호1팀,1020. 강동경찰서,1655
양천구,영남1팀,769.CBS방송국 앞,1655
관악구,영남2팀,2135. 신림역 5번출구,1660
송파구,천호2팀,1211. 방이삼거리,1661
강서구,개화2팀,1125. 명덕고교입구(영종빌딩),1664
영등포구,영남1팀,4571. 문래동롯데캐슬아파트,1680
광진구,중랑1팀,3541. 커먼그라운드,1681
성동구,중랑2팀,565. 옥수역 3번출구,1696
은평구,상암2팀,907. CJ 드림시티,1698
양천구,영남1팀,708. 서울출입국관리사무소 앞,1708
강서구,개화1팀,1166. 강서구립등빛도서관,1724
양천구,영남1팀,703. 오목교역 7번출구 앞,1725
중구,훈련원1팀,431. 청계천 영도교,1731
성동구,중랑2팀,585. 성수2가1동 공영주차장 인근,1735
성동구,중랑2팀,509. 이마트 버스정류소 옆,1739
강서구,개화2팀,3798. 그랜드아이파크아파트 앞,1754
강서구,개화1팀,1160. 양천향교역 7번출구앞,1773
영등포구,영남1팀,262. 영문초등학교 사거리,1797
강서구,개화2팀,2733.마곡13단지 정문 앞,1803
광진구,중랑1팀,3518. 군자역 7번출구뒤,1814
광진구,중랑1팀,3571.화양 APT(횡단보도 옆),1817
영등포구,영남3팀,202. 국민일보 앞,1826
노원구,도봉1팀,1625. 상계역(4번출구),1857
영등포구,영남1팀,4565. 영등포 신세계백화점,1862
구로구,천왕2팀,3904. 테크노마트 앞,1867
송파구,천호2팀,2620. 송파나루역 4번 출구옆,1874
강서구,개화1팀,1112. 마곡엠밸리4단지 정문,1920
관악구,영남2팀,2183. 동방1교,1929
성동구,중랑2팀,583. 청계천 생태교실 앞,1929
강동구,천호1팀,1009. 천호역4번출구(현대백화점),1936
강서구,개화2팀,1152. 마곡역교차로,1941
영등포구,영남3팀,274. 영등포역지하쇼핑센타 5번출구,1958
강서구,개화1팀,2720.힐스테이트에코,1974
양천구,영남1팀,792.목동트라팰리스 웨스턴에비뉴,1975
노원구,도봉1팀,1637. KT 전화국 버스정류장 옆,1978
강서구,개화1팀,1149. 신방화역환승주차장,1983
양천구,영남1팀,765. 오목교역 3번출구,1984
성동구,중랑2팀,589. 성수역3번출구,2015
강서구,개화1팀,2744.강서세무서 앞,2040
송파구,천호2팀,2608. 송파구청,2044
송파구,천호2팀,2622. 올림픽공원역 3번출구,2089
성북구,훈련원2팀,1308. 안암로터리 버스정류장 앞,2094
관악구,영남2팀,2173. 당곡사거리,2130
양천구,개화4팀,"785.양천구청, 보건소 사잇길",2184
마포구,상암1팀,113. 홍대입구역 2번출구 앞,2216
동대문구,훈련원4팀,646. 장한평역 1번출구,2228
영등포구,영남3팀,210. IFC몰,2259
광진구,중랑1팀,3533. 건대입구역 사거리(롯데백화점),2263
강서구,개화2팀,1124. 발산역 6번 출구 뒤,2281
성동구,중랑2팀,567. 성수역 2번출구 앞,2301
구로구,천왕2팀,1906. 신도림역 1번 출구 앞,2372
영등포구,영남1팀,247. 당산역 10번출구 앞,2531
강서구,개화3팀,1158. 가양역 8번출구,2595
마포구,상암1팀,4217. 한강공원 망원나들목,2657
구로구,천왕2팀,1911. 구로디지털단지역 앞,2687
강서구,개화1팀,2728.마곡나루역 3번 출구,2748
영등포구,영남1팀,230. 영등포구청역 1번출구,2871
관악구,영남2팀,2177. 신대방역 2번 출구,2907
양천구,영남1팀,770.목동역5번출구 교통정보센터 앞,2912
관악구,영남2팀,2102. 봉림교 교통섬,2966
강서구,개화1팀,"1153. 발산역 1번, 9번 인근 대여소",2968
송파구,천호2팀,1210. 롯데월드타워(잠실역2번출구 쪽),3382
광진구,중랑1팀,502. 뚝섬유원지역 1번출구 앞,3402
영등포구,영남3팀,207. 여의나루역 1번출구 앞,3638
강서구,개화1팀,2701. 마곡나루역 5번출구 뒤편,4123
강서구,개화1팀,2715.마곡나루역 2번 출구,4924
